Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2015,201512,December 2015,4,0,1,Imports,76,Brazil,,858,Uruguay,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,13977,,30321,,,0
HS,2015,201512,December 2015,4,0,1,Imports,76,Brazil,,600,Paraguay,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,270000,,45900,,,0
HS,2015,201506,June 2015,4,0,1,Imports,76,Brazil,,0,World,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,545000,,110057,,,0
HS,2015,201502,February 2015,4,0,1,Imports,76,Brazil,,381,Italy,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,,,375,,,0
HS,2015,201502,February 2015,4,0,1,Imports,76,Brazil,,0,World,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,,,213325,,,0
HS,2015,201502,February 2015,4,0,1,Imports,76,Brazil,,376,Israel,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,24778,,21868,,,0
HS,2015,201502,February 2015,4,0,1,Imports,76,Brazil,,600,Paraguay,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,923000,,151300,,,0
HS,2015,201502,February 2015,4,0,1,Imports,76,Brazil,,858,Uruguay,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,12000,,23000,,,0
HS,2015,201509,September 2015,4,0,1,Imports,76,Brazil,,152,Chile,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,108000,,29368,,,0
HS,2015,201509,September 2015,4,0,1,Imports,76,Brazil,,276,Germany,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,420,,2904,,,0
HS,2015,201509,September 2015,4,0,1,Imports,76,Brazil,,600,Paraguay,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,53000,,10735,,,0
HS,2015,201509,September 2015,4,0,1,Imports,76,Brazil,,784,United Arab Emirates,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,28,,866,,,0
HS,2015,201509,September 2015,4,0,1,Imports,76,Brazil,,0,World,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,161448,,43873,,,0
HS,2015,201503,March 2015,4,0,1,Imports,76,Brazil,,381,Italy,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,,,525,,,0
HS,2015,201503,March 2015,4,0,1,Imports,76,Brazil,,0,World,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,,,161358,,,0
HS,2015,201503,March 2015,4,0,1,Imports,76,Brazil,,842,United States of America,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,95476,,33843,,,0
HS,2015,201503,March 2015,4,0,1,Imports,76,Brazil,,600,Paraguay,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,545000,,126990,,,0
HS,2015,201505,May 2015,4,0,1,Imports,76,Brazil,,842,United States of America,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,22727,,7589,,,0
