Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2016,201612,December 2016,4,0,2,Exports,842,United States of America,,458,Malaysia,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,2731180,,575416,,,0
HS,2016,201612,December 2016,4,0,2,Exports,842,United States of America,,36,Australia,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,264376,,702073,,,0
HS,2016,201612,December 2016,4,0,2,Exports,842,United States of America,,392,Japan,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,66895,,56930,,,0
HS,2016,201612,December 2016,4,0,2,Exports,842,United States of America,,410,Rep. of Korea,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,285601,,85234,,,0
HS,2016,201602,February 2016,4,0,2,Exports,842,United States of America,,757,Switzerland,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,,,60533,,,0
HS,2016,201602,February 2016,4,0,2,Exports,842,United States of America,,0,World,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,,,52945606,,,0
HS,2016,201611,November 2016,4,0,2,Exports,842,United States of America,,608,Philippines,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,0,,13401,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,170,Colombia,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,621576,,657649,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,188,Costa Rica,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,19404,,18670,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,152,Chile,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,16519,,23000,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,136,Cayman Isds,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,5825,,19657,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,124,Canada,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,11187003,,5976951,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,48,Bahrain,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,642,,12111,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,60,Bermuda,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,1448,,7416,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,704,Viet Nam,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,4789797,,1385535,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,699,India,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,6969930,,3937886,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,724,Spain,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,159100,,131079,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,752,Sweden,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,2276,,16804,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,764,Thailand,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,404872,,147748,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,882,Samoa,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,4019,,15653,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,792,Turkey,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,602179,,210038,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,784,United Arab Emirates,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,31370,,16413,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,300,Greece,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,17816,,10990,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,340,Honduras,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,25198,,48010,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,320,Guatemala,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,136582,,105838,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,251,France,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,181,,21124,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,222,El Salvador,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,393646,,334814,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,214,Dominican Rep.,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,56439,,158242,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,388,Jamaica,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,9833,,24863,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,372,Ireland,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,8583,,458472,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,360,Indonesia,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,3398488,,1028773,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,484,Mexico,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,2723601,,1568496,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,414,Kuwait,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,1652,,4880,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,490,"Other Asia, nes",,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,2791724,,736534,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,528,Netherlands,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,6741,,15625,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,566,Nigeria,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,17141,,7845,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,558,Nicaragua,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,2072,,24449,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,586,Pakistan,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,90996,,38059,,,0
HS,2016,201603,March 2016,4,0,2,Exports,842,United States of America,,124,Canada,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,17351954,,7425554,,,0
HS,2016,201608,August 2016,4,0,2,Exports,842,United States of America,,757,Switzerland,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,36851,,25421,,,0
HS,2016,201607,July 2016,4,0,2,Exports,842,United States of America,,642,Romania,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,,,5225,,,0
HS,2016,201606,June 2016,4,0,2,Exports,842,United States of America,,682,Saudi Arabia,,,,,,,,,3915,"Waste, parings and scrap, of plastics",,,,,,,,,7800,,,0
