Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2019,201901,Jan-19,4,0,1,Imports,752,Sweden,,152,Chile,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,650,,111,,,0
HS,2019,201901,Jan-19,4,0,1,Imports,752,Sweden,,208,Denmark,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,7376000,,1261959,,,0
HS,2019,201901,Jan-19,4,0,1,Imports,752,Sweden,,246,Finland,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,2156439,,365102,,,0
HS,2019,201901,Jan-19,4,0,1,Imports,752,Sweden,,251,France,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,58000,,33242,,,0
HS,2019,201901,Jan-19,4,0,1,Imports,752,Sweden,,276,Germany,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,4144122,,730871,,,0
HS,2019,201901,Jan-19,4,0,1,Imports,752,Sweden,,352,Iceland,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,1577000,,172656,,,0
HS,2019,201901,Jan-19,4,0,1,Imports,752,Sweden,,528,Netherlands,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,1468000,,348314,,,0
HS,2019,201901,Jan-19,4,0,1,Imports,752,Sweden,,579,Norway,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,18081000,,2424860,,,0
HS,2019,201901,Jan-19,4,0,1,Imports,752,Sweden,,616,Poland,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,109025,,36132,,,0
HS,2019,201901,Jan-19,4,0,1,Imports,752,Sweden,,757,Switzerland,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,5000,,7893,,,0
HS,2019,201901,Jan-19,4,0,1,Imports,752,Sweden,,764,Thailand,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,650,,111,,,0
HS,2019,201901,Jan-19,4,0,1,Imports,752,Sweden,,826,United Kingdom,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,2225237,,530865,,,0
HS,2019,201901,Jan-19,4,0,1,Imports,752,Sweden,,842,United States of America,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,650,,111,,,0
HS,2019,201902,Feb-19,4,0,1,Imports,752,Sweden,,56,Belgium,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,6000,,17947,,,0
