Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2019,201901,Jan-19,4,0,1,Imports,392,Japan,,152,Chile,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,197000,,40727,,,0
HS,2019,201901,Jan-19,4,0,1,Imports,392,Japan,,381,Italy,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,52000,,15782,,,0
HS,2019,201901,Jan-19,4,0,1,Imports,392,Japan,,414,Kuwait,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,124000,,25936,,,0
HS,2019,201901,Jan-19,4,0,1,Imports,392,Japan,,458,Malaysia,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,7000,,16214,,,0
HS,2019,201901,Jan-19,4,0,1,Imports,392,Japan,,528,Netherlands,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,41000,,12293,,,0
HS,2019,201901,Jan-19,4,0,1,Imports,392,Japan,,842,United States of America,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,1219000,,558468,,,0
HS,2019,201902,Feb-19,4,0,1,Imports,392,Japan,,156,China,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,15000,,21097,,,0
HS,2019,201902,Feb-19,4,0,1,Imports,392,Japan,,381,Italy,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,51000,,15913,,,0
HS,2019,201902,Feb-19,4,0,1,Imports,392,Japan,,484,Mexico,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,20000,,5465,,,0
HS,2019,201902,Feb-19,4,0,1,Imports,392,Japan,,490,"Other Asia, nes",,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,47000,,14753,,,0
HS,2019,201902,Feb-19,4,0,1,Imports,392,Japan,,528,Netherlands,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,145000,,43227,,,0
HS,2019,201902,Feb-19,4,0,1,Imports,392,Japan,,842,United States of America,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,1880000,,850909,,,0
HS,2019,201903,Mar-19,4,0,1,Imports,392,Japan,,156,China,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,14000,,21249,,,0
HS,2019,201903,Mar-19,4,0,1,Imports,392,Japan,,381,Italy,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,254000,,55842,,,0
HS,2019,201903,Mar-19,4,0,1,Imports,392,Japan,,458,Malaysia,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,4000,,13713,,,0
HS,2019,201903,Mar-19,4,0,1,Imports,392,Japan,,490,"Other Asia, nes",,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,479000,,127196,,,0
HS,2019,201903,Mar-19,4,0,1,Imports,392,Japan,,608,Philippines,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,39000,,11546,,,0
HS,2019,201903,Mar-19,4,0,1,Imports,392,Japan,,842,United States of America,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,3121000,,1289715,,,0
HS,2019,201904,Apr-19,4,0,1,Imports,392,Japan,,124,Canada,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,46000,,5552,,,0
HS,2019,201904,Apr-19,4,0,1,Imports,392,Japan,,156,China,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,7000,,10666,,,0
HS,2019,201904,Apr-19,4,0,1,Imports,392,Japan,,381,Italy,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,614000,,119672,,,0
HS,2019,201904,Apr-19,4,0,1,Imports,392,Japan,,490,"Other Asia, nes",,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,360000,,101806,,,0
HS,2019,201904,Apr-19,4,0,1,Imports,392,Japan,,528,Netherlands,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,176000,,52022,,,0
HS,2019,201904,Apr-19,4,0,1,Imports,392,Japan,,702,Singapore,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,14000,,2866,,,0
HS,2019,201904,Apr-19,4,0,1,Imports,392,Japan,,764,Thailand,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,8000,,7782,,,0
HS,2019,201904,Apr-19,4,0,1,Imports,392,Japan,,842,United States of America,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,2963000,,1316129,,,0
HS,2019,201905,May-19,4,0,1,Imports,392,Japan,,124,Canada,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,46000,,5735,,,0
HS,2019,201905,May-19,4,0,1,Imports,392,Japan,,156,China,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,7000,,10869,,,0
HS,2019,201905,May-19,4,0,1,Imports,392,Japan,,381,Italy,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,548000,,126095,,,0
HS,2019,201905,May-19,4,0,1,Imports,392,Japan,,458,Malaysia,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,10000,,29503,,,0
HS,2019,201905,May-19,4,0,1,Imports,392,Japan,,490,"Other Asia, nes",,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,205000,,66334,,,0
HS,2019,201905,May-19,4,0,1,Imports,392,Japan,,528,Netherlands,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,155000,,43722,,,0
HS,2019,201905,May-19,4,0,1,Imports,392,Japan,,643,Russian Federation,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,40000,,11479,,,0
HS,2019,201905,May-19,4,0,1,Imports,392,Japan,,702,Singapore,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,7000,,1848,,,0
HS,2019,201905,May-19,4,0,1,Imports,392,Japan,,842,United States of America,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,2979000,,1191470,,,0
HS,2019,201906,Jun-19,4,0,1,Imports,392,Japan,,124,Canada,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,47000,,5682,,,0
HS,2019,201906,Jun-19,4,0,1,Imports,392,Japan,,156,China,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,7000,,11031,,,0
HS,2019,201906,Jun-19,4,0,1,Imports,392,Japan,,381,Italy,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,514000,,86029,,,0
HS,2019,201906,Jun-19,4,0,1,Imports,392,Japan,,446,"China, Macao SAR",,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,25000,,2628,,,0
HS,2019,201906,Jun-19,4,0,1,Imports,392,Japan,,490,"Other Asia, nes",,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,91000,,32668,,,0
HS,2019,201906,Jun-19,4,0,1,Imports,392,Japan,,842,United States of America,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,2790000,,1016158,,,0
HS,2019,201907,Jul-19,4,0,1,Imports,392,Japan,,381,Italy,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,149000,,39911,,,0
HS,2019,201907,Jul-19,4,0,1,Imports,392,Japan,,458,Malaysia,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,5000,,12749,,,0
HS,2019,201907,Jul-19,4,0,1,Imports,392,Japan,,490,"Other Asia, nes",,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,144000,,49288,,,0
HS,2019,201907,Jul-19,4,0,1,Imports,392,Japan,,842,United States of America,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,2783000,,972704,,,0
HS,2019,201908,Aug-19,4,0,1,Imports,392,Japan,,156,China,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,7000,,12026,,,0
HS,2019,201908,Aug-19,4,0,1,Imports,392,Japan,,381,Italy,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,396000,,72286,,,0
HS,2019,201908,Aug-19,4,0,1,Imports,392,Japan,,490,"Other Asia, nes",,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,116000,,38072,,,0
HS,2019,201908,Aug-19,4,0,1,Imports,392,Japan,,528,Netherlands,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,69000,,19111,,,0
HS,2019,201908,Aug-19,4,0,1,Imports,392,Japan,,702,Singapore,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,97000,,13503,,,0
HS,2019,201908,Aug-19,4,0,1,Imports,392,Japan,,842,United States of America,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,4150000,,1183115,,,0
HS,2019,201909,Sep-19,4,0,1,Imports,392,Japan,,156,China,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,7000,,10504,,,0
HS,2019,201909,Sep-19,4,0,1,Imports,392,Japan,,381,Italy,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,449000,,64429,,,0
HS,2019,201909,Sep-19,4,0,1,Imports,392,Japan,,458,Malaysia,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,5000,,14486,,,0
HS,2019,201909,Sep-19,4,0,1,Imports,392,Japan,,490,"Other Asia, nes",,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,109000,,33531,,,0
HS,2019,201909,Sep-19,4,0,1,Imports,392,Japan,,702,Singapore,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,35000,,4875,,,0
HS,2019,201909,Sep-19,4,0,1,Imports,392,Japan,,842,United States of America,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,3062000,,1033845,,,0
HS,2019,201910,Oct-19,4,0,1,Imports,392,Japan,,124,Canada,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,45000,,4948,,,0
HS,2019,201910,Oct-19,4,0,1,Imports,392,Japan,,156,China,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,7000,,10164,,,0
HS,2019,201910,Oct-19,4,0,1,Imports,392,Japan,,381,Italy,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,511000,,89518,,,0
HS,2019,201910,Oct-19,4,0,1,Imports,392,Japan,,484,Mexico,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,37000,,7408,,,0
HS,2019,201910,Oct-19,4,0,1,Imports,392,Japan,,490,"Other Asia, nes",,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,164000,,47150,,,0
HS,2019,201910,Oct-19,4,0,1,Imports,392,Japan,,528,Netherlands,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,72000,,20347,,,0
HS,2019,201910,Oct-19,4,0,1,Imports,392,Japan,,842,United States of America,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,3537000,,1144192,,,0
HS,2019,201911,Nov-19,4,0,1,Imports,392,Japan,,124,Canada,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,44000,,4899,,,0
HS,2019,201911,Nov-19,4,0,1,Imports,392,Japan,,276,Germany,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,30567,,6590,,,0
HS,2019,201911,Nov-19,4,0,1,Imports,392,Japan,,381,Italy,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,308000,,51235,,,0
HS,2019,201911,Nov-19,4,0,1,Imports,392,Japan,,458,Malaysia,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,4000,,14036,,,0
HS,2019,201911,Nov-19,4,0,1,Imports,392,Japan,,490,"Other Asia, nes",,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,66000,,18907,,,0
HS,2019,201911,Nov-19,4,0,1,Imports,392,Japan,,528,Netherlands,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,68000,,17014,,,0
HS,2019,201911,Nov-19,4,0,1,Imports,392,Japan,,702,Singapore,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,11000,,1921,,,0
HS,2019,201911,Nov-19,4,0,1,Imports,392,Japan,,842,United States of America,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,5283000,,1458259,,,0
HS,2019,201912,Dec-19,4,0,1,Imports,392,Japan,,156,China,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,16000,,23041,,,0
HS,2019,201912,Dec-19,4,0,1,Imports,392,Japan,,381,Italy,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,435000,,74454,,,0
HS,2019,201912,Dec-19,4,0,1,Imports,392,Japan,,458,Malaysia,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,5000,,13495,,,0
HS,2019,201912,Dec-19,4,0,1,Imports,392,Japan,,490,"Other Asia, nes",,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,120000,,34144,,,0
HS,2019,201912,Dec-19,4,0,1,Imports,392,Japan,,842,United States of America,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,5613000,,1610447,,,0
