Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2021,202106,Jun-21,4,0,1,Imports,699,India,,10,Antarctica,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,257390,,62783,,,0
HS,2021,202106,Jun-21,4,0,1,Imports,699,India,,12,Algeria,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,3946600,,1192942,,,0
HS,2021,202106,Jun-21,4,0,1,Imports,699,India,,36,Australia,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,13405820,,3889034,,,0
HS,2021,202106,Jun-21,4,0,1,Imports,699,India,,48,Bahrain,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,3971706,,1049857,,,0
HS,2021,202106,Jun-21,4,0,1,Imports,699,India,,56,Belgium,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,11903050,,3422581,,,0
HS,2021,202106,Jun-21,4,0,1,Imports,699,India,,100,Bulgaria,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,220120,,62948,,,0
HS,2021,202106,Jun-21,4,0,1,Imports,699,India,,124,Canada,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,44545288,,11089009,,,0
HS,2021,202106,Jun-21,4,0,1,Imports,699,India,,144,Sri Lanka,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,6633910,,1988566,,,0
HS,2021,202106,Jun-21,4,0,1,Imports,699,India,,152,Chile,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,123360,,31179,,,0
HS,2021,202106,Jun-21,4,0,1,Imports,699,India,,196,Cyprus,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,2594015,,712640,,,0
HS,2021,202106,Jun-21,4,0,1,Imports,699,India,,214,Dominican Rep.,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,5231730,,1576299,,,0
HS,2021,202106,Jun-21,4,0,1,Imports,699,India,,218,Ecuador,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,82800,,26637,,,0
HS,2021,202106,Jun-21,4,0,1,Imports,699,India,,222,El Salvador,,,,,,,,,4707,Waste and scrap of paper and paperboard,,,,,,,756980,,230358,,,0
